,date,round_nr,throw_nr,dart_nr,prefix,score,value
12089,2023-03-13,1,4,3,S,20,20
12090,2023-03-13,1,5,1,S,5,5
12091,2023-03-13,1,5,2,T,20,60
12092,2023-03-13,1,5,3,S,12,12
12093,2023-03-13,1,6,1,T,3,9
12094,2023-03-13,1,6,2,S,19,19
12095,2023-03-13,1,6,3,S,16,16
12096,2023-03-13,1,7,1,S,5,5
12097,2023-03-13,1,7,2,S,5,5
12098,2023-03-13,1,7,3,S,18,18
12099,2023-03-13,1,8,1,S,12,12
12100,2023-03-13,1,8,2,S,5,5
12101,2023-03-13,1,8,3,S,5,5
12102,2023-03-13,1,9,1,S,20,20
12103,2023-03-13,1,9,2,T,1,3
12104,2023-03-13,1,9,3,S,20,20
12105,2023-03-13,1,10,1,S,20,20
12106,2023-03-13,1,10,2,S,20,20
12107,2023-03-13,1,10,3,S,5,5
12108,2023-03-13,1,11,1,S,1,1
12109,2023-03-13,1,11,2,S,20,20
12110,2023-03-13,1,11,3,S,20,20
12111,2023-03-13,1,12,1,S,20,20
12112,2023-03-13,1,12,2,S,20,20
12113,2023-03-13,1,12,3,S,1,1
12114,2023-03-13,1,13,1,S,19,19
12115,2023-03-13,1,13,2,S,3,3
12116,2023-03-13,1,13,3,S,19,19
12117,2023-03-13,1,14,1,S,20,20
12118,2023-03-13,1,14,2,S,12,12
12119,2023-03-13,1,14,3,T,1,3
12120,2023-03-13,1,15,1,S,20,20
12121,2023-03-13,1,15,2,T,20,60
12122,2023-03-13,1,15,3,D,20,40
12123,2023-03-13,1,16,1,S,7,7
12124,2023-03-13,1,16,2,S,19,19
12125,2023-03-13,1,16,3,S,19,19
12126,2023-03-13,1,17,1,S,20,20
12127,2023-03-13,1,17,2,S,20,20
12128,2023-03-13,1,17,3,T,1,3
12129,2023-03-13,1,18,1,S,19,19
12130,2023-03-13,1,18,2,S,19,19
12131,2023-03-13,1,18,3,T,3,9
12132,2023-03-13,1,19,1,T,20,60
12133,2023-03-13,1,19,2,S,20,20
12134,2023-03-13,1,19,3,S,20,20
12135,2023-03-13,1,20,1,S,20,20
12136,2023-03-13,1,20,2,S,20,20
12137,2023-03-13,1,20,3,S,5,5
12138,2023-03-13,1,21,1,S,16,16
12139,2023-03-13,1,21,2,S,7,7
12140,2023-03-13,1,21,3,D,7,14
12141,2023-03-13,1,22,1,T,1,3
12142,2023-03-13,1,22,2,T,20,60
12143,2023-03-13,1,22,3,T,5,15
12144,2023-03-13,1,23,1,S,20,20
12145,2023-03-13,1,23,2,S,5,5
12146,2023-03-13,1,23,3,S,20,20
12147,2023-03-13,1,24,1,S,19,19
12148,2023-03-13,1,24,2,S,7,7
12149,2023-03-13,1,24,3,T,19,57
12150,2023-03-13,1,25,1,S,3,3
12151,2023-03-13,1,25,2,S,19,19
12152,2023-03-13,1,25,3,S,19,19
12153,2023-03-13,1,26,1,S,12,12
12154,2023-03-13,1,26,2,S,1,1
12155,2023-03-13,1,26,3,D,5,10
12156,2023-03-13,1,27,1,S,20,20
12157,2023-03-13,1,27,2,S,20,20
12158,2023-03-13,1,27,3,T,20,60
12159,2023-03-13,1,28,1,T,7,21
12160,2023-03-13,1,28,2,S,19,19
12161,2023-03-13,1,28,3,S,7,7
12162,2023-03-13,1,29,1,S,1,1
12163,2023-03-13,1,29,2,S,20,20
12164,2023-03-13,1,29,3,S,18,18
12165,2023-03-13,1,30,1,D,20,40
12166,2023-03-13,1,30,2,S,5,5
12167,2023-03-13,1,30,3,S,20,20
12168,2023-03-13,1,31,1,S,20,20
12169,2023-03-13,1,31,2,S,20,20
12170,2023-03-13,1,31,3,S,1,1
12171,2023-03-13,1,32,1,S,5,5
12172,2023-03-13,1,32,2,S,5,5
12173,2023-03-13,1,32,3,S,20,20
12174,2023-03-13,1,33,1,S,20,20
12175,2023-03-13,1,33,2,S,5,5
12176,2023-03-13,1,33,3,S,12,12
12177,2023-03-13,2,1,1,S,5,5
12178,2023-03-13,2,1,2,S,20,20
12179,2023-03-13,2,1,3,D,1,2
12180,2023-03-13,2,2,1,T,20,60
12181,2023-03-13,2,2,2,S,5,5
12182,2023-03-13,2,2,3,T,1,3
12183,2023-03-13,2,3,1,S,5,5
12184,2023-03-13,2,3,2,S,20,20
12185,2023-03-13,2,3,3,S,20,20
12186,2023-03-13,2,4,1,S,19,19
12187,2023-03-13,2,4,2,S,3,3
12188,2023-03-13,2,4,3,T,3,9
12189,2023-03-13,2,5,1,T,1,3
12190,2023-03-13,2,5,2,S,20,20
12191,2023-03-13,2,5,3,T,5,15
12192,2023-03-13,2,6,1,T,1,3
12193,2023-03-13,2,6,2,S,18,18
12194,2023-03-13,2,6,3,T,1,3
12195,2023-03-13,2,7,1,S,20,20
12196,2023-03-13,2,7,2,S,20,20
12197,2023-03-13,2,7,3,S,20,20
12198,2023-03-13,2,8,1,S,20,20
12199,2023-03-13,2,8,2,D,1,2
12200,2023-03-13,2,8,3,S,5,5
12201,2023-03-13,2,9,1,S,20,20
12202,2023-03-13,2,9,2,T,5,15
12203,2023-03-13,2,9,3,S,20,20
12204,2023-03-13,2,10,1,T,20,60
12205,2023-03-13,2,10,2,S,5,5
12206,2023-03-13,2,10,3,S,20,20
12207,2023-03-13,2,11,1,T,5,15
12208,2023-03-13,2,11,2,T,20,60
12209,2023-03-13,2,11,3,S,20,20
12210,2023-03-13,2,12,1,T,20,60
12211,2023-03-13,2,12,2,S,12,12
12212,2023-03-13,2,12,3,S,20,20
12213,2023-03-13,2,13,1,S,7,7
12214,2023-03-13,2,13,2,S,7,7
12215,2023-03-13,2,13,3,S,19,19
12216,2023-03-13,2,14,1,S,20,20
12217,2023-03-13,2,14,2,S,20,20
12218,2023-03-13,2,14,3,S,20,20
12219,2023-03-13,2,15,1,S,20,20
12220,2023-03-13,2,15,2,S,20,20
12221,2023-03-13,2,15,3,T,5,15
12222,2023-03-13,2,16,1,D,1,2
12223,2023-03-13,2,16,2,D,1,2
12224,2023-03-13,2,16,3,S,18,18
12225,2023-03-13,2,17,1,S,20,20
12226,2023-03-13,2,17,2,T,20,60
12227,2023-03-13,2,17,3,T,20,60
12228,2023-03-13,2,18,1,S,1,1
12229,2023-03-13,2,18,2,S,20,20
12230,2023-03-13,2,18,3,T,20,60
12231,2023-03-13,2,19,1,S,5,5
12232,2023-03-13,2,19,2,S,20,20
12233,2023-03-13,2,19,3,T,1,3
12234,2023-03-13,2,20,1,S,1,1
12235,2023-03-13,2,20,2,S,12,12
12236,2023-03-13,2,20,3,S,20,20
12237,2023-03-13,2,21,1,S,1,1
12238,2023-03-13,2,21,2,S,5,5
12239,2023-03-13,2,21,3,S,20,20
12240,2023-03-13,2,22,1,S,20,20
12241,2023-03-13,2,22,2,S,20,20
12242,2023-03-13,2,22,3,S,20,20
12243,2023-03-13,2,23,1,T,3,9
12244,2023-03-13,2,23,2,S,7,7
12245,2023-03-13,2,23,3,S,19,19
12246,2023-03-13,2,24,1,T,20,60
12247,2023-03-13,2,24,2,S,20,20
12248,2023-03-13,2,24,3,S,20,20
12249,2023-03-13,2,25,1,S,20,20
12250,2023-03-13,2,25,2,S,5,5
12251,2023-03-13,2,25,3,T,20,60
12252,2023-03-13,2,26,1,S,5,5
12253,2023-03-13,2,26,2,D,1,2
12254,2023-03-13,2,26,3,S,20,20
12255,2023-03-13,2,27,1,S,1,1
12256,2023-03-13,2,27,2,D,1,2
12257,2023-03-13,2,27,3,S,20,20
12258,2023-03-13,2,28,1,S,20,20
12259,2023-03-13,2,28,2,S,20,20
12260,2023-03-13,2,28,3,S,1,1
12261,2023-03-13,2,29,1,D,1,2
12262,2023-03-13,2,29,2,S,20,20
12263,2023-03-13,2,29,3,S,20,20
12264,2023-03-13,2,30,1,S,20,20
12265,2023-03-13,2,30,2,T,1,3
12266,2023-03-13,2,30,3,D,20,40
12267,2023-03-13,2,31,1,S,20,20
12268,2023-03-13,2,31,2,S,1,1
12269,2023-03-13,2,31,3,S,20,20
12270,2023-03-13,2,32,1,S,20,20
12271,2023-03-13,2,32,2,T,5,15
12272,2023-03-13,2,32,3,S,18,18
12273,2023-03-13,2,33,1,D,20,40
12274,2023-03-13,2,33,2,S,20,20
12275,2023-03-13,2,33,3,S,20,20
12276,2023-03-13,3,1,1,D,20,40
12277,2023-03-13,3,1,2,S,20,20
12278,2023-03-13,3,1,3,S,20,20
12279,2023-03-13,3,2,1,D,7,14
12280,2023-03-13,3,2,2,S,3,3
12281,2023-03-13,3,2,3,T,19,57
12282,2023-03-13,3,3,1,S,20,20
12283,2023-03-13,3,3,2,S,1,1
12284,2023-03-13,3,3,3,T,20,60
12285,2023-03-13,3,4,1,D,20,40
12286,2023-03-13,3,4,2,S,1,1
12287,2023-03-13,3,4,3,T,1,3
12288,2023-03-13,3,5,1,S,20,20
12289,2023-03-13,3,5,2,S,12,12
12290,2023-03-13,3,5,3,S,20,20
12291,2023-03-13,3,6,1,S,1,1
12292,2023-03-13,3,6,2,T,20,60
12293,2023-03-13,3,6,3,T,20,60
12294,2023-03-13,3,7,1,T,1,3
12295,2023-03-13,3,7,2,S,20,20
12296,2023-03-13,3,7,3,S,5,5
12297,2023-03-13,3,8,1,S,1,1
12298,2023-03-13,3,8,2,S,20,20
12299,2023-03-13,3,8,3,S,20,20
12300,2023-03-13,3,9,1,D,1,2
12301,2023-03-13,3,9,2,S,20,20
12302,2023-03-13,3,9,3,T,5,15
12303,2023-03-13,3,10,1,S,20,20
12304,2023-03-13,3,10,2,S,20,20
12305,2023-03-13,3,10,3,S,20,20
12306,2023-03-13,3,11,1,S,20,20
12307,2023-03-13,3,11,2,S,12,12
12308,2023-03-13,3,11,3,S,20,20
12309,2023-03-13,3,12,1,D,1,2
12310,2023-03-13,3,12,2,T,20,60
12311,2023-03-13,3,12,3,S,20,20
12312,2023-03-13,3,13,1,S,5,5
12313,2023-03-13,3,13,2,S,20,20
12314,2023-03-13,3,13,3,S,20,20
12315,2023-03-13,3,14,1,S,20,20
12316,2023-03-13,3,14,2,T,20,60
12317,2023-03-13,3,14,3,S,1,1
12318,2023-03-13,3,15,1,S,18,18
12319,2023-03-13,3,15,2,S,1,1
12320,2023-03-13,3,15,3,D,20,40
12321,2023-03-13,3,16,1,S,20,20
12322,2023-03-13,3,16,2,T,1,3
12323,2023-03-13,3,16,3,D,20,40
12324,2023-03-13,3,17,1,S,5,5
12325,2023-03-13,3,17,2,T,20,60
12326,2023-03-13,3,17,3,S,12,12
12327,2023-03-13,3,18,1,T,20,60
12328,2023-03-13,3,18,2,S,20,20
12329,2023-03-13,3,18,3,S,1,1
12330,2023-03-13,3,19,1,T,20,60
12331,2023-03-13,3,19,2,S,20,20
12332,2023-03-13,3,19,3,T,20,60
12333,2023-03-13,3,20,1,S,20,20
12334,2023-03-13,3,20,2,S,20,20
12335,2023-03-13,3,20,3,S,5,5
12336,2023-03-13,3,21,1,S,1,1
12337,2023-03-13,3,21,2,S,20,20
12338,2023-03-13,3,21,3,D,20,40
12339,2023-03-13,3,22,1,S,7,7
12340,2023-03-13,3,22,2,S,7,7
12341,2023-03-13,3,22,3,S,19,19
12342,2023-03-13,3,23,1,S,19,19
12343,2023-03-13,3,23,2,S,19,19
12344,2023-03-13,3,23,3,T,19,57
12345,2023-03-13,3,24,1,S,20,20
12346,2023-03-13,3,24,2,S,5,5
12347,2023-03-13,3,24,3,S,5,5
12348,2023-03-13,3,25,1,T,20,60
12349,2023-03-13,3,25,2,S,20,20
12350,2023-03-13,3,25,3,S,20,20
12351,2023-03-13,3,26,1,S,20,20
12352,2023-03-13,3,26,2,T,5,15
12353,2023-03-13,3,26,3,S,20,20
12354,2023-03-13,3,27,1,S,1,1
12355,2023-03-13,3,27,2,S,5,5
12356,2023-03-13,3,27,3,T,20,60
12357,2023-03-13,3,28,1,S,20,20
12358,2023-03-13,3,28,2,T,20,60
12359,2023-03-13,3,28,3,S,20,20
12360,2023-03-13,3,29,1,S,19,19
12361,2023-03-13,3,29,2,S,19,19
12362,2023-03-13,3,29,3,S,19,19
12363,2023-03-13,3,30,1,S,20,20
12364,2023-03-13,3,30,2,S,20,20
12365,2023-03-13,3,30,3,D,20,40
12366,2023-03-13,3,31,1,S,20,20
12367,2023-03-13,3,31,2,T,20,60
12368,2023-03-13,3,31,3,S,5,5
12369,2023-03-13,3,32,1,S,12,12
12370,2023-03-13,3,32,2,S,5,5
12371,2023-03-13,3,32,3,S,20,20
12372,2023-03-13,3,33,1,T,20,60
12373,2023-03-13,3,33,2,S,20,20
12374,2023-03-13,3,33,3,S,20,20
12375,2023-03-22,1,1,1,S,12,12
12376,2023-03-22,1,1,2,S,1,1
12377,2023-03-22,1,1,3,D,20,40
12378,2023-03-22,1,2,1,S,20,20
12379,2023-03-22,1,2,2,S,12,12
12380,2023-03-22,1,2,3,S,20,20
12381,2023-03-22,1,3,1,S,5,5
12382,2023-03-22,1,3,2,T,5,15
12383,2023-03-22,1,3,3,S,20,20
12384,2023-03-22,1,4,1,S,18,18
12385,2023-03-22,1,4,2,T,1,3
12386,2023-03-22,1,4,3,S,5,5
12387,2023-03-22,1,5,1,T,20,60
12388,2023-03-22,1,5,2,S,20,20
12389,2023-03-22,1,5,3,S,1,1
12390,2023-03-22,1,6,1,D,5,10
12391,2023-03-22,1,6,2,S,5,5
12392,2023-03-22,1,6,3,S,5,5
12393,2023-03-22,1,7,1,S,5,5
12394,2023-03-22,1,7,2,S,1,1
12395,2023-03-22,1,7,3,S,5,5
12396,2023-03-22,1,8,1,S,1,1
12397,2023-03-22,1,8,2,T,20,60
12398,2023-03-22,1,8,3,S,5,5
12399,2023-03-22,1,9,1,S,20,20
12400,2023-03-22,1,9,2,S,20,20
12401,2023-03-22,1,9,3,S,20,20
12402,2023-03-22,1,10,1,S,20,20
12403,2023-03-22,1,10,2,T,1,3
12404,2023-03-22,1,10,3,T,20,60
12405,2023-03-22,1,11,1,S,20,20
12406,2023-03-22,1,11,2,S,1,1
12407,2023-03-22,1,11,3,T,5,15
12408,2023-03-22,1,12,1,T,5,15
12409,2023-03-22,1,12,2,D,20,40
12410,2023-03-22,1,12,3,S,5,5
12411,2023-03-22,1,13,1,T,20,60
12412,2023-03-22,1,13,2,S,20,20
12413,2023-03-22,1,13,3,T,20,60
12414,2023-03-22,1,14,1,S,18,18
12415,2023-03-22,1,14,2,T,20,60
12416,2023-03-22,1,14,3,S,20,20
12417,2023-03-22,1,15,1,S,20,20
12418,2023-03-22,1,15,2,T,20,60
12419,2023-03-22,1,15,3,S,5,5
12420,2023-03-22,1,16,1,T,1,3
12421,2023-03-22,1,16,2,S,1,1
12422,2023-03-22,1,16,3,S,20,20
12423,2023-03-22,1,17,1,T,19,57
12424,2023-03-22,1,17,2,S,19,19
12425,2023-03-22,1,17,3,S,19,19
12426,2023-03-22,1,18,1,D,19,38
12427,2023-03-22,1,18,2,T,19,57
12428,2023-03-22,1,18,3,S,19,19
12429,2023-03-22,1,19,1,D,20,40
12430,2023-03-22,1,19,2,T,20,60
12431,2023-03-22,1,19,3,T,5,15
12432,2023-03-22,1,20,1,D,5,10
12433,2023-03-22,1,20,2,S,20,20
12434,2023-03-22,1,20,3,D,1,2
12435,2023-03-22,1,21,1,S,20,20
12436,2023-03-22,1,21,2,S,5,5
12437,2023-03-22,1,21,3,T,5,15
12438,2023-03-22,1,22,1,S,20,20
12439,2023-03-22,1,22,2,T,20,60
12440,2023-03-22,1,22,3,S,20,20
12441,2023-03-22,1,23,1,S,1,1
12442,2023-03-22,1,23,2,T,20,60
12443,2023-03-22,1,23,3,T,20,60
12444,2023-03-22,1,24,1,S,17,17
12445,2023-03-22,1,24,2,S,19,19
12446,2023-03-22,1,24,3,S,7,7
12447,2023-03-22,1,25,1,S,20,20
12448,2023-03-22,1,25,2,T,20,60
12449,2023-03-22,1,25,3,T,20,60
12450,2023-03-22,1,26,1,S,20,20
12451,2023-03-22,1,26,2,S,20,20
12452,2023-03-22,1,26,3,S,20,20
12453,2023-03-22,1,27,1,T,20,60
12454,2023-03-22,1,27,2,D,1,2
12455,2023-03-22,1,27,3,T,20,60
12456,2023-03-22,1,28,1,S,12,12
12457,2023-03-22,1,28,2,D,1,2
12458,2023-03-22,1,28,3,S,20,20
12459,2023-03-22,1,29,1,T,1,3
12460,2023-03-22,1,29,2,S,20,20
12461,2023-03-22,1,29,3,D,5,10
12462,2023-03-22,1,30,1,S,20,20
12463,2023-03-22,1,30,2,T,5,15
12464,2023-03-22,1,30,3,S,20,20
12465,2023-03-22,1,31,1,D,1,2
12466,2023-03-22,1,31,2,S,1,1
12467,2023-03-22,1,31,3,S,20,20
12468,2023-03-22,1,32,1,S,19,19
12469,2023-03-22,1,32,2,S,19,19
12470,2023-03-22,1,32,3,T,19,57
12471,2023-03-22,1,33,1,S,1,1
12472,2023-03-22,1,33,2,S,5,5
12473,2023-03-22,1,33,3,S,5,5
12474,2023-03-29,1,1,1,T,20,60
12475,2023-03-29,1,1,2,S,20,20
12476,2023-03-29,1,1,3,S,20,20
12477,2023-03-29,1,2,1,T,20,60
12478,2023-03-29,1,2,2,S,20,20
12479,2023-03-29,1,2,3,T,5,15
12480,2023-03-29,1,3,1,S,20,20
12481,2023-03-29,1,3,2,T,20,60
12482,2023-03-29,1,3,3,S,5,5
12483,2023-03-29,1,4,1,T,20,60
12484,2023-03-29,1,4,2,S,20,20
12485,2023-03-29,1,4,3,S,20,20
12486,2023-03-29,1,5,1,S,20,20
12487,2023-03-29,1,5,2,S,20,20
12488,2023-03-29,1,5,3,S,20,20
12489,2023-03-29,1,6,1,S,20,20
12490,2023-03-29,1,6,2,S,20,20
12491,2023-03-29,1,6,3,S,20,20
12492,2023-03-29,1,7,1,T,7,21
12493,2023-03-29,1,7,2,S,3,3
12494,2023-03-29,1,7,3,D,3,6
12495,2023-03-29,1,8,1,T,20,60
12496,2023-03-29,1,8,2,S,1,1
12497,2023-03-29,1,8,3,T,20,60
12498,2023-03-29,1,9,1,S,20,20
12499,2023-03-29,1,9,2,S,20,20
12500,2023-03-29,1,9,3,S,20,20
12501,2023-03-29,1,10,1,S,20,20
12502,2023-03-29,1,10,2,T,20,60
12503,2023-03-29,1,10,3,S,20,20
12504,2023-03-29,1,11,1,T,20,60
12505,2023-03-29,1,11,2,S,18,18
12506,2023-03-29,1,11,3,S,20,20
12507,2023-03-29,1,12,1,D,5,10
12508,2023-03-29,1,12,2,T,20,60
12509,2023-03-29,1,12,3,S,18,18
12510,2023-03-29,1,13,1,S,20,20
12511,2023-03-29,1,13,2,T,20,60
12512,2023-03-29,1,13,3,D,5,10
12513,2023-03-29,1,14,1,T,5,15
12514,2023-03-29,1,14,2,T,20,60
12515,2023-03-29,1,14,3,S,1,1
12516,2023-03-29,1,15,1,T,5,15
12517,2023-03-29,1,15,2,S,5,5
12518,2023-03-29,1,15,3,T,20,60
12519,2023-03-29,1,16,1,S,5,5
12520,2023-03-29,1,16,2,S,20,20
12521,2023-03-29,1,16,3,S,20,20
12522,2023-03-29,1,17,1,S,20,20
12523,2023-03-29,1,17,2,D,5,10
12524,2023-03-29,1,17,3,S,20,20
12525,2023-03-29,1,18,1,D,5,10
12526,2023-03-29,1,18,2,D,20,40
12527,2023-03-29,1,18,3,S,1,1
12528,2023-03-29,1,19,1,S,20,20
12529,2023-03-29,1,19,2,S,20,20
12530,2023-03-29,1,19,3,S,18,18
12531,2023-03-29,1,20,1,S,1,1
12532,2023-03-29,1,20,2,T,20,60
12533,2023-03-29,1,20,3,T,20,60
12534,2023-03-29,1,21,1,S,20,20
12535,2023-03-29,1,21,2,T,5,15
12536,2023-03-29,1,21,3,S,20,20
12537,2023-03-29,1,22,1,S,20,20
12538,2023-03-29,1,22,2,T,20,60
12539,2023-03-29,1,22,3,S,20,20
12540,2023-03-29,1,23,1,S,20,20
12541,2023-03-29,1,23,2,T,20,60
12542,2023-03-29,1,23,3,S,20,20
12543,2023-03-29,1,24,1,D,20,40
12544,2023-03-29,1,24,2,T,1,3
12545,2023-03-29,1,24,3,S,12,12
12546,2023-03-29,1,25,1,S,3,3
12547,2023-03-29,1,25,2,T,19,57
12548,2023-03-29,1,25,3,T,7,21
12549,2023-03-29,1,26,1,T,3,9
12550,2023-03-29,1,26,2,S,7,7
12551,2023-03-29,1,26,3,T,3,9
12552,2023-03-29,1,27,1,S,20,20
12553,2023-03-29,1,27,2,T,5,15
12554,2023-03-29,1,27,3,S,18,18
12555,2023-03-29,1,28,1,S,20,20
12556,2023-03-29,1,28,2,S,5,5
12557,2023-03-29,1,28,3,S,12,12
12558,2023-03-29,1,29,1,T,20,60
12559,2023-03-29,1,29,2,S,20,20
12560,2023-03-29,1,29,3,T,20,60
12561,2023-03-29,1,30,1,T,19,57
12562,2023-03-29,1,30,2,S,19,19
12563,2023-03-29,1,30,3,S,19,19
12564,2023-03-29,1,31,1,S,19,19
12565,2023-03-29,1,31,2,S,7,7
12566,2023-03-29,1,31,3,S,7,7
12567,2023-03-29,1,32,1,T,20,60
12568,2023-03-29,1,32,2,T,20,60
12569,2023-03-29,1,32,3,S,20,20
12570,2023-03-29,1,33,1,S,20,20
12571,2023-03-29,1,33,2,S,5,5
12572,2023-03-29,1,33,3,S,5,5
12573,2023-04-17,1,1,1,S,20,20
12574,2023-04-17,1,1,2,S,20,20
12575,2023-04-17,1,1,3,S,20,20
12576,2023-04-17,1,2,1,S,7,7
12577,2023-04-17,1,2,2,S,19,19
12578,2023-04-17,1,2,3,S,19,19
12579,2023-04-17,1,3,1,S,5,5
12580,2023-04-17,1,3,2,S,20,20
12581,2023-04-17,1,3,3,S,20,20
12582,2023-04-17,1,4,1,S,5,5
12583,2023-04-17,1,4,2,S,20,20
12584,2023-04-17,1,4,3,S,20,20
12585,2023-04-17,1,5,1,S,20,20
12586,2023-04-17,1,5,2,S,5,5
12587,2023-04-17,1,5,3,T,5,15
12588,2023-04-17,1,6,1,S,20,20
12589,2023-04-17,1,6,2,S,20,20
12590,2023-04-17,1,6,3,S,5,5
12591,2023-04-17,1,7,1,S,20,20
12592,2023-04-17,1,7,2,S,20,20
12593,2023-04-17,1,7,3,S,20,20
12594,2023-04-17,1,8,1,S,1,1
12595,2023-04-17,1,8,2,D,5,10
12596,2023-04-17,1,8,3,S,20,20
12597,2023-04-17,1,9,1,T,20,60
12598,2023-04-17,1,9,2,S,20,20
12599,2023-04-17,1,9,3,T,20,60
12600,2023-04-17,1,10,1,S,20,20
12601,2023-04-17,1,10,2,S,5,5
12602,2023-04-17,1,10,3,S,1,1
12603,2023-04-17,1,11,1,S,20,20
12604,2023-04-17,1,11,2,S,20,20
12605,2023-04-17,1,11,3,S,20,20
12606,2023-04-17,1,12,1,D,5,10
12607,2023-04-17,1,12,2,S,1,1
12608,2023-04-17,1,12,3,T,5,15
12609,2023-04-17,1,13,1,S,1,1
12610,2023-04-17,1,13,2,S,5,5
12611,2023-04-17,1,13,3,S,5,5
12612,2023-04-17,1,14,1,T,19,57
12613,2023-04-17,1,14,2,S,3,3
12614,2023-04-17,1,14,3,S,19,19
12615,2023-04-17,1,15,1,S,20,20
12616,2023-04-17,1,15,2,S,20,20
12617,2023-04-17,1,15,3,T,20,60
12618,2023-04-17,1,16,1,S,1,1
12619,2023-04-17,1,16,2,T,5,15
12620,2023-04-17,1,16,3,T,20,60
12621,2023-04-17,1,17,1,S,20,20
12622,2023-04-17,1,17,2,S,12,12
12623,2023-04-17,1,17,3,S,20,20
12624,2023-04-17,1,18,1,T,1,3
12625,2023-04-17,1,18,2,S,20,20
12626,2023-04-17,1,18,3,D,20,40
12627,2023-04-17,1,19,1,S,20,20
12628,2023-04-17,1,19,2,S,5,5
12629,2023-04-17,1,19,3,S,20,20
12630,2023-04-17,1,20,1,S,19,19
12631,2023-04-17,1,20,2,S,19,19
12632,2023-04-17,1,20,3,D,19,38
12633,2023-04-17,1,21,1,T,1,3
12634,2023-04-17,1,21,2,T,1,3
12635,2023-04-17,1,21,3,S,1,1
12636,2023-04-17,1,22,1,S,7,7
12637,2023-04-17,1,22,2,D,19,38
12638,2023-04-17,1,22,3,S,19,19
12639,2023-04-17,1,23,1,S,19,19
12640,2023-04-17,1,23,2,T,19,57
12641,2023-04-17,1,23,3,D,19,38
12642,2023-04-17,1,24,1,T,20,60
12643,2023-04-17,1,24,2,S,20,20
12644,2023-04-17,1,24,3,S,20,20
12645,2023-04-17,1,25,1,D,1,2
12646,2023-04-17,1,25,2,T,5,15
12647,2023-04-17,1,25,3,D,1,2
12648,2023-04-17,1,26,1,D,5,10
12649,2023-04-17,1,26,2,S,20,20
12650,2023-04-17,1,26,3,S,20,20
12651,2023-04-17,1,27,1,T,5,15
12652,2023-04-17,1,27,2,T,20,60
12653,2023-04-17,1,27,3,S,20,20
12654,2023-04-17,1,28,1,S,5,5
12655,2023-04-17,1,28,2,D,20,40
12656,2023-04-17,1,28,3,S,20,20
12657,2023-04-17,1,29,1,S,20,20
12658,2023-04-17,1,29,2,S,1,1
12659,2023-04-17,1,29,3,S,20,20
12660,2023-04-17,1,30,1,S,20,20
12661,2023-04-17,1,30,2,S,20,20
12662,2023-04-17,1,30,3,D,5,10
12663,2023-04-17,1,31,1,T,20,60
12664,2023-04-17,1,31,2,T,20,60
12665,2023-04-17,1,31,3,D,20,40
12666,2023-04-17,1,32,1,S,19,19
12667,2023-04-17,1,32,2,S,19,19
12668,2023-04-17,1,32,3,D,3,6
12669,2023-04-17,1,33,1,S,3,3
12670,2023-04-17,1,33,2,S,7,7
12671,2023-04-17,1,33,3,D,7,14
12672,2023-04-17,2,1,1,S,20,20
12673,2023-04-17,2,1,2,S,20,20
12674,2023-04-17,2,1,3,S,5,5
12675,2023-04-17,2,2,1,T,20,60
12676,2023-04-17,2,2,2,S,20,20
12677,2023-04-17,2,2,3,S,20,20
12678,2023-04-17,2,3,1,S,20,20
12679,2023-04-17,2,3,2,S,20,20
12680,2023-04-17,2,3,3,S,20,20
12681,2023-04-17,2,4,1,S,20,20
12682,2023-04-17,2,4,2,S,5,5
12683,2023-04-17,2,4,3,S,5,5
12684,2023-04-17,2,5,1,S,20,20
12685,2023-04-17,2,5,2,S,20,20
12686,2023-04-17,2,5,3,S,20,20
12687,2023-04-17,2,6,1,S,20,20
12688,2023-04-17,2,6,2,S,20,20
12689,2023-04-17,2,6,3,S,20,20
12690,2023-04-17,2,7,1,D,1,2
12691,2023-04-17,2,7,2,S,20,20
12692,2023-04-17,2,7,3,T,20,60
12693,2023-04-17,2,8,1,S,20,20
12694,2023-04-17,2,8,2,S,20,20
12695,2023-04-17,2,8,3,T,20,60
12696,2023-04-17,2,9,1,T,1,3
12697,2023-04-17,2,9,2,S,1,1
12698,2023-04-17,2,9,3,S,5,5
12699,2023-04-17,2,10,1,S,20,20
12700,2023-04-17,2,10,2,S,12,12
12701,2023-04-17,2,10,3,S,20,20
12702,2023-04-17,2,11,1,T,1,3
12703,2023-04-17,2,11,2,D,5,10
12704,2023-04-17,2,11,3,S,1,1
12705,2023-04-17,2,12,1,S,20,20
12706,2023-04-17,2,12,2,S,20,20
12707,2023-04-17,2,12,3,S,12,12
12708,2023-04-17,2,13,1,S,3,3
12709,2023-04-17,2,13,2,S,19,19
12710,2023-04-17,2,13,3,S,16,16
12711,2023-04-17,2,14,1,S,5,5
12712,2023-04-17,2,14,2,S,5,5
12713,2023-04-17,2,14,3,S,20,20
12714,2023-04-17,2,15,1,S,20,20
12715,2023-04-17,2,15,2,S,20,20
12716,2023-04-17,2,15,3,S,20,20
12717,2023-04-17,2,16,1,T,19,57
12718,2023-04-17,2,16,2,T,19,57
12719,2023-04-17,2,16,3,S,16,16
12720,2023-04-17,2,17,1,S,20,20
12721,2023-04-17,2,17,2,S,12,12
12722,2023-04-17,2,17,3,S,12,12
12723,2023-04-17,2,18,1,S,19,19
